# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_mol8_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL8-dimer_area"
"0.0";"3.43076"
"10.0";"3.320996"
"20.0";"3.342649"
"30.0";"3.379818"
"40.0";"3.49161"
"50.0";"3.210037"
"60.0";"3.460626"
"70.0";"3.405628"
"80.0";"3.408224"
"90.0";"3.416158"
"100.0";"3.356838"
"110.0";"3.301565"
"120.0";"3.302125"
"130.0";"3.211282"
"140.0";"3.272145"
"150.0";"3.184759"
"160.0";"3.149147"
"170.0";"2.994711"
"180.0";"2.920773"
"190.0";"3.073116"
"200.0";"2.760779"
"210.0";"2.954026"
"220.0";"2.931729"
"230.0";"2.929126"
"240.0";"2.945263"
"250.0";"2.817008"
"260.0";"2.704078"
"270.0";"2.820704"
"280.0";"2.868549"
"290.0";"2.827321"
"300.0";"2.589325"
"310.0";"2.652089"
"320.0";"2.679247"
"330.0";"2.613052"
"340.0";"2.729831"
"350.0";"2.715155"
"360.0";"2.730909"
"370.0";"2.855429"
"380.0";"2.87195"
"390.0";"2.831605"
"400.0";"2.900714"
"410.0";"2.93852"
"420.0";"2.827778"
"430.0";"2.847246"
"440.0";"2.825073"
"450.0";"2.757439"
"460.0";"3.045048"
"470.0";"2.998355"
"480.0";"2.989834"
"490.0";"3.02264"
"500.0";"2.995702"
"510.0";"2.959977"
"520.0";"3.150994"
"530.0";"3.276869"
"540.0";"3.418514"
"550.0";"3.406102"
"560.0";"3.129138"
"570.0";"3.11936"
"580.0";"3.263368"
"590.0";"3.396736"
"600.0";"3.421742"
"610.0";"3.429445"
"620.0";"3.514982"
"630.0";"3.620814"
"640.0";"3.6299"
"650.0";"3.618577"
"660.0";"3.898325"
"670.0";"3.873432"
"680.0";"3.831509"
"690.0";"3.94569"
"700.0";"4.126213"
"710.0";"4.202916"
"720.0";"4.137383"
"730.0";"4.069315"
"740.0";"4.21715"
"750.0";"4.603389"
"760.0";"4.493168"
"770.0";"4.393003"
"780.0";"4.138453"
"790.0";"4.249534"
"800.0";"4.160312"
"810.0";"3.974092"
"820.0";"3.860101"
"830.0";"3.917597"
"840.0";"3.834817"
"850.0";"3.849017"
"860.0";"4.081178"
"870.0";"4.306901"
"880.0";"4.125382"
"890.0";"4.23058"
"900.0";"4.086185"
"910.0";"4.163226"
"920.0";"4.401049"
"930.0";"4.61196"
"940.0";"4.581509"
"950.0";"4.484164"
"960.0";"4.220525"
"970.0";"4.238388"
"980.0";"4.323083"
"990.0";"4.517582"
"1000.0";"4.409366"
"1010.0";"4.396688"
"1020.0";"4.465161"
"1030.0";"4.651595"
"1040.0";"4.973371"
"1050.0";"5.092312"
"1060.0";"5.408715"
"1070.0";"5.437566"
"1080.0";"5.536609"
"1090.0";"5.701551"
"1100.0";"5.447946"
"1110.0";"5.372547"
"1120.0";"5.635612"
"1130.0";"5.765987"
"1140.0";"5.807761"
"1150.0";"5.618601"
"1160.0";"5.285077"
"1170.0";"5.192546"
"1180.0";"5.322889"
"1190.0";"5.326281"
"1200.0";"5.397645"
"1210.0";"5.390771"
"1220.0";"5.382711"
"1230.0";"5.594475"
"1240.0";"5.576778"
"1250.0";"5.472778"
"1260.0";"5.420316"
"1270.0";"5.583331"
"1280.0";"5.688891"
"1290.0";"5.611517"
"1300.0";"5.627585"
"1310.0";"5.666064"
"1320.0";"6.002391"
"1330.0";"5.747172"
"1340.0";"5.982709"
"1350.0";"5.934836"
"1360.0";"5.991666"
"1370.0";"5.924343"
"1380.0";"6.014825"
"1390.0";"5.793315"
"1400.0";"6.002288"
"1410.0";"6.003528"
"1420.0";"5.975891"
"1430.0";"6.108499"
"1440.0";"6.137367"
